image_id,angle,speed,filepath,angle_bin,speed_bin,pair_freq,sample_weight
320,0.8125,1.0,data/training_data/training_data/320.png,0.812,1.0,1176,0.0008503401360544217
321,0.5,1.0,data/training_data/training_data/321.png,0.5,1.0,2145,0.0004662004662004662
322,0.8125,1.0,data/training_data/training_data/322.png,0.812,1.0,1176,0.0008503401360544217
323,0.875,0.0,data/training_data/training_data/323.png,0.875,0.0,166,0.006024096385542169
324,0.6875,1.0,data/training_data/training_data/324.png,0.688,1.0,844,0.001184834123222749
325,0.625,0.0,data/training_data/training_data/325.png,0.625,0.0,123,0.008130081300813009
326,0.5,1.0,data/training_data/training_data/326.png,0.5,1.0,2145,0.0004662004662004662
327,0.625,1.0,data/training_data/training_data/327.png,0.625,1.0,736,0.001358695652173913
328,0.375,1.0,data/training_data/training_data/328.png,0.375,1.0,290,0.0034482758620689655
329,1.0,0.0,data/training_data/training_data/329.png,1.0,0.0,66,0.015151515151515152
330,0.625,1.0,data/training_data/training_data/330.png,0.625,1.0,736,0.001358695652173913
331,0.875,1.0,data/training_data/training_data/331.png,0.875,1.0,363,0.0027548209366391185
332,0.5,0.0,data/training_data/training_data/332.png,0.5,0.0,1275,0.000784313725490196
333,0.1875,1.0,data/training_data/training_data/333.png,0.188,1.0,503,0.0019880715705765406
334,0.5625,0.0,data/training_data/training_data/334.png,0.562,0.0,313,0.003194888178913738
335,0.6875,1.0,data/training_data/training_data/335.png,0.688,1.0,844,0.001184834123222749
336,0.4375,1.0,data/training_data/training_data/336.png,0.438,1.0,898,0.0011135857461024498
337,0.4375,1.0,data/training_data/training_data/337.png,0.438,1.0,898,0.0011135857461024498
338,0.0,1.0,data/training_data/training_data/338.png,0.0,1.0,83,0.012048192771084338
339,0.5,1.0,data/training_data/training_data/339.png,0.5,1.0,2145,0.0004662004662004662
340,0.375,0.0,data/training_data/training_data/340.png,0.375,0.0,56,0.017857142857142856
341,0.5,1.0,data/training_data/training_data/341.png,0.5,1.0,2145,0.0004662004662004662
342,0.75,1.0,data/training_data/training_data/342.png,0.75,1.0,1173,0.0008525149190110827
343,0.5,1.0,data/training_data/training_data/343.png,0.5,1.0,2145,0.0004662004662004662
344,0.625,1.0,data/training_data/training_data/344.png,0.625,1.0,736,0.001358695652173913
345,0.4375,1.0,data/training_data/training_data/345.png,0.438,1.0,898,0.0011135857461024498
346,0.4375,1.0,data/training_data/training_data/346.png,0.438,1.0,898,0.0011135857461024498
347,0.8125,1.0,data/training_data/training_data/347.png,0.812,1.0,1176,0.0008503401360544217
348,0.4375,1.0,data/training_data/training_data/348.png,0.438,1.0,898,0.0011135857461024498
349,0.5,0.0,data/training_data/training_data/349.png,0.5,0.0,1275,0.000784313725490196
350,0.8125,1.0,data/training_data/training_data/350.png,0.812,1.0,1176,0.0008503401360544217
351,0.4375,1.0,data/training_data/training_data/351.png,0.438,1.0,898,0.0011135857461024498
352,0.625,0.0,data/training_data/training_data/352.png,0.625,0.0,123,0.008130081300813009
353,0.125,1.0,data/training_data/training_data/353.png,0.125,1.0,748,0.001336898395721925
354,0.5625,1.0,data/training_data/training_data/354.png,0.562,1.0,1445,0.0006920415224913495
355,0.6875,1.0,data/training_data/training_data/355.png,0.688,1.0,844,0.001184834123222749
356,0.5,1.0,data/training_data/training_data/356.png,0.5,1.0,2145,0.0004662004662004662
357,0.4375,1.0,data/training_data/training_data/357.png,0.438,1.0,898,0.0011135857461024498
358,0.5625,1.0,data/training_data/training_data/358.png,0.562,1.0,1445,0.0006920415224913495
359,0.625,1.0,data/training_data/training_data/359.png,0.625,1.0,736,0.001358695652173913
360,0.5,1.0,data/training_data/training_data/360.png,0.5,1.0,2145,0.0004662004662004662
361,0.4375,0.0,data/training_data/training_data/361.png,0.438,0.0,90,0.011111111111111112
362,0.1875,1.0,data/training_data/training_data/362.png,0.188,1.0,503,0.0019880715705765406
363,0.5,0.0,data/training_data/training_data/363.png,0.5,0.0,1275,0.000784313725490196
364,0.8125,1.0,data/training_data/training_data/364.png,0.812,1.0,1176,0.0008503401360544217
365,0.3125,1.0,data/training_data/training_data/365.png,0.312,1.0,220,0.004545454545454545
366,0.625,1.0,data/training_data/training_data/366.png,0.625,1.0,736,0.001358695652173913
367,0.75,1.0,data/training_data/training_data/367.png,0.75,1.0,1173,0.0008525149190110827
368,0.4375,1.0,data/training_data/training_data/368.png,0.438,1.0,898,0.0011135857461024498
369,0.5,1.0,data/training_data/training_data/369.png,0.5,1.0,2145,0.0004662004662004662
370,0.5,0.0,data/training_data/training_data/370.png,0.5,0.0,1275,0.000784313725490196
371,0.5625,1.0,data/training_data/training_data/371.png,0.562,1.0,1445,0.0006920415224913495
372,0.8125,1.0,data/training_data/training_data/372.png,0.812,1.0,1176,0.0008503401360544217
373,0.6875,1.0,data/training_data/training_data/373.png,0.688,1.0,844,0.001184834123222749
374,0.5,1.0,data/training_data/training_data/374.png,0.5,1.0,2145,0.0004662004662004662
375,0.5,1.0,data/training_data/training_data/375.png,0.5,1.0,2145,0.0004662004662004662
376,0.125,1.0,data/training_data/training_data/376.png,0.125,1.0,748,0.001336898395721925
377,0.5625,0.0,data/training_data/training_data/377.png,0.562,0.0,313,0.003194888178913738
378,0.8125,1.0,data/training_data/training_data/378.png,0.812,1.0,1176,0.0008503401360544217
379,0.5,1.0,data/training_data/training_data/379.png,0.5,1.0,2145,0.0004662004662004662
380,0.625,1.0,data/training_data/training_data/380.png,0.625,1.0,736,0.001358695652173913
381,0.75,1.0,data/training_data/training_data/381.png,0.75,1.0,1173,0.0008525149190110827
382,0.25,0.0,data/training_data/training_data/382.png,0.25,0.0,64,0.015625
383,0.75,1.0,data/training_data/training_data/383.png,0.75,1.0,1173,0.0008525149190110827
384,0.5625,1.0,data/training_data/training_data/384.png,0.562,1.0,1445,0.0006920415224913495
385,0.125,1.0,data/training_data/training_data/385.png,0.125,1.0,748,0.001336898395721925
386,0.625,1.0,data/training_data/training_data/386.png,0.625,1.0,736,0.001358695652173913
387,0.75,1.0,data/training_data/training_data/387.png,0.75,1.0,1173,0.0008525149190110827
388,0.5,1.0,data/training_data/training_data/388.png,0.5,1.0,2145,0.0004662004662004662
389,0.5,1.0,data/training_data/training_data/389.png,0.5,1.0,2145,0.0004662004662004662
390,0.5,1.0,data/training_data/training_data/390.png,0.5,1.0,2145,0.0004662004662004662
391,0.5,1.0,data/training_data/training_data/391.png,0.5,1.0,2145,0.0004662004662004662
392,0.5,0.0,data/training_data/training_data/392.png,0.5,0.0,1275,0.000784313725490196
393,0.8125,1.0,data/training_data/training_data/393.png,0.812,1.0,1176,0.0008503401360544217
394,0.3125,1.0,data/training_data/training_data/394.png,0.312,1.0,220,0.004545454545454545
395,0.75,0.0,data/training_data/training_data/395.png,0.75,0.0,233,0.004291845493562232
396,0.5,1.0,data/training_data/training_data/396.png,0.5,1.0,2145,0.0004662004662004662
397,0.5,0.0,data/training_data/training_data/397.png,0.5,0.0,1275,0.000784313725490196
398,0.0625,1.0,data/training_data/training_data/398.png,0.062,1.0,337,0.002967359050445104
399,0.4375,1.0,data/training_data/training_data/399.png,0.438,1.0,898,0.0011135857461024498
400,0.125,1.0,data/training_data/training_data/400.png,0.125,1.0,748,0.001336898395721925
401,0.0625,1.0,data/training_data/training_data/401.png,0.062,1.0,337,0.002967359050445104
402,0.375,1.0,data/training_data/training_data/402.png,0.375,1.0,290,0.0034482758620689655
403,0.5,1.0,data/training_data/training_data/403.png,0.5,1.0,2145,0.0004662004662004662
404,0.8125,1.0,data/training_data/training_data/404.png,0.812,1.0,1176,0.0008503401360544217
405,0.5,1.0,data/training_data/training_data/405.png,0.5,1.0,2145,0.0004662004662004662
406,0.5,1.0,data/training_data/training_data/406.png,0.5,1.0,2145,0.0004662004662004662
407,0.75,1.0,data/training_data/training_data/407.png,0.75,1.0,1173,0.0008525149190110827
408,0.5625,1.0,data/training_data/training_data/408.png,0.562,1.0,1445,0.0006920415224913495
409,0.5,1.0,data/training_data/training_data/409.png,0.5,1.0,2145,0.0004662004662004662
410,0.6875,1.0,data/training_data/training_data/410.png,0.688,1.0,844,0.001184834123222749
411,0.6875,1.0,data/training_data/training_data/411.png,0.688,1.0,844,0.001184834123222749
412,0.875,1.0,data/training_data/training_data/412.png,0.875,1.0,363,0.0027548209366391185
413,0.4375,1.0,data/training_data/training_data/413.png,0.438,1.0,898,0.0011135857461024498
414,0.6875,1.0,data/training_data/training_data/414.png,0.688,1.0,844,0.001184834123222749
415,0.5,0.0,data/training_data/training_data/415.png,0.5,0.0,1275,0.000784313725490196
416,0.5,0.0,data/training_data/training_data/416.png,0.5,0.0,1275,0.000784313725490196
417,0.125,1.0,data/training_data/training_data/417.png,0.125,1.0,748,0.001336898395721925
418,1.0,0.0,data/training_data/training_data/418.png,1.0,0.0,66,0.015151515151515152
419,0.5,0.0,data/training_data/training_data/419.png,0.5,0.0,1275,0.000784313725490196
420,0.75,1.0,data/training_data/training_data/420.png,0.75,1.0,1173,0.0008525149190110827
421,0.8125,1.0,data/training_data/training_data/421.png,0.812,1.0,1176,0.0008503401360544217
422,0.5,0.0,data/training_data/training_data/422.png,0.5,0.0,1275,0.000784313725490196
423,0.625,1.0,data/training_data/training_data/423.png,0.625,1.0,736,0.001358695652173913
424,0.1875,0.0,data/training_data/training_data/424.png,0.188,0.0,38,0.02631578947368421
425,0.8125,1.0,data/training_data/training_data/425.png,0.812,1.0,1176,0.0008503401360544217
426,0.4375,1.0,data/training_data/training_data/426.png,0.438,1.0,898,0.0011135857461024498
427,0.5,1.0,data/training_data/training_data/427.png,0.5,1.0,2145,0.0004662004662004662
428,0.5625,0.0,data/training_data/training_data/428.png,0.562,0.0,313,0.003194888178913738
429,0.6875,1.0,data/training_data/training_data/429.png,0.688,1.0,844,0.001184834123222749
430,0.8125,1.0,data/training_data/training_data/430.png,0.812,1.0,1176,0.0008503401360544217
431,0.6875,1.0,data/training_data/training_data/431.png,0.688,1.0,844,0.001184834123222749
432,0.125,1.0,data/training_data/training_data/432.png,0.125,1.0,748,0.001336898395721925
433,0.5625,1.0,data/training_data/training_data/433.png,0.562,1.0,1445,0.0006920415224913495
434,0.5,1.0,data/training_data/training_data/434.png,0.5,1.0,2145,0.0004662004662004662
435,0.125,1.0,data/training_data/training_data/435.png,0.125,1.0,748,0.001336898395721925
436,0.25,1.0,data/training_data/training_data/436.png,0.25,1.0,268,0.0037313432835820895
437,0.5,1.0,data/training_data/training_data/437.png,0.5,1.0,2145,0.0004662004662004662
438,0.5,0.0,data/training_data/training_data/438.png,0.5,0.0,1275,0.000784313725490196
439,0.3125,1.0,data/training_data/training_data/439.png,0.312,1.0,220,0.004545454545454545
440,0.4375,1.0,data/training_data/training_data/440.png,0.438,1.0,898,0.0011135857461024498
441,0.5,0.0,data/training_data/training_data/441.png,0.5,0.0,1275,0.000784313725490196
442,0.0625,1.0,data/training_data/training_data/442.png,0.062,1.0,337,0.002967359050445104
443,0.625,1.0,data/training_data/training_data/443.png,0.625,1.0,736,0.001358695652173913
444,0.625,0.0,data/training_data/training_data/444.png,0.625,0.0,123,0.008130081300813009
445,0.4375,1.0,data/training_data/training_data/445.png,0.438,1.0,898,0.0011135857461024498
446,0.5,1.0,data/training_data/training_data/446.png,0.5,1.0,2145,0.0004662004662004662
447,0.4375,0.0,data/training_data/training_data/447.png,0.438,0.0,90,0.011111111111111112
448,0.625,0.0,data/training_data/training_data/448.png,0.625,0.0,123,0.008130081300813009
449,0.375,1.0,data/training_data/training_data/449.png,0.375,1.0,290,0.0034482758620689655
450,0.4375,1.0,data/training_data/training_data/450.png,0.438,1.0,898,0.0011135857461024498
451,0.125,1.0,data/training_data/training_data/451.png,0.125,1.0,748,0.001336898395721925
452,0.25,1.0,data/training_data/training_data/452.png,0.25,1.0,268,0.0037313432835820895
453,0.8125,1.0,data/training_data/training_data/453.png,0.812,1.0,1176,0.0008503401360544217
454,0.625,1.0,data/training_data/training_data/454.png,0.625,1.0,736,0.001358695652173913
455,0.6875,1.0,data/training_data/training_data/455.png,0.688,1.0,844,0.001184834123222749
456,0.4375,1.0,data/training_data/training_data/456.png,0.438,1.0,898,0.0011135857461024498
457,0.75,1.0,data/training_data/training_data/457.png,0.75,1.0,1173,0.0008525149190110827
458,0.1875,1.0,data/training_data/training_data/458.png,0.188,1.0,503,0.0019880715705765406
459,0.5,1.0,data/training_data/training_data/459.png,0.5,1.0,2145,0.0004662004662004662
460,0.8125,1.0,data/training_data/training_data/460.png,0.812,1.0,1176,0.0008503401360544217
461,0.5625,1.0,data/training_data/training_data/461.png,0.562,1.0,1445,0.0006920415224913495
462,0.5625,1.0,data/training_data/training_data/462.png,0.562,1.0,1445,0.0006920415224913495
463,0.5,1.0,data/training_data/training_data/463.png,0.5,1.0,2145,0.0004662004662004662
464,0.8125,1.0,data/training_data/training_data/464.png,0.812,1.0,1176,0.0008503401360544217
465,0.875,1.0,data/training_data/training_data/465.png,0.875,1.0,363,0.0027548209366391185
466,0.8125,1.0,data/training_data/training_data/466.png,0.812,1.0,1176,0.0008503401360544217
467,0.8125,1.0,data/training_data/training_data/467.png,0.812,1.0,1176,0.0008503401360544217
468,0.625,0.0,data/training_data/training_data/468.png,0.625,0.0,123,0.008130081300813009
469,0.75,1.0,data/training_data/training_data/469.png,0.75,1.0,1173,0.0008525149190110827
470,0.5625,1.0,data/training_data/training_data/470.png,0.562,1.0,1445,0.0006920415224913495
471,0.0625,1.0,data/training_data/training_data/471.png,0.062,1.0,337,0.002967359050445104
472,0.4375,0.0,data/training_data/training_data/472.png,0.438,0.0,90,0.011111111111111112
473,0.625,1.0,data/training_data/training_data/473.png,0.625,1.0,736,0.001358695652173913
474,0.5,0.0,data/training_data/training_data/474.png,0.5,0.0,1275,0.000784313725490196
475,0.5,0.0,data/training_data/training_data/475.png,0.5,0.0,1275,0.000784313725490196
476,0.0625,1.0,data/training_data/training_data/476.png,0.062,1.0,337,0.002967359050445104
477,0.75,1.0,data/training_data/training_data/477.png,0.75,1.0,1173,0.0008525149190110827
478,0.6875,1.0,data/training_data/training_data/478.png,0.688,1.0,844,0.001184834123222749
479,0.75,1.0,data/training_data/training_data/479.png,0.75,1.0,1173,0.0008525149190110827
480,0.875,0.0,data/training_data/training_data/480.png,0.875,0.0,166,0.006024096385542169
481,0.125,1.0,data/training_data/training_data/481.png,0.125,1.0,748,0.001336898395721925
482,0.8125,1.0,data/training_data/training_data/482.png,0.812,1.0,1176,0.0008503401360544217
483,0.4375,1.0,data/training_data/training_data/483.png,0.438,1.0,898,0.0011135857461024498
484,0.6875,1.0,data/training_data/training_data/484.png,0.688,1.0,844,0.001184834123222749
485,0.4375,0.0,data/training_data/training_data/485.png,0.438,0.0,90,0.011111111111111112
486,0.75,0.0,data/training_data/training_data/486.png,0.75,0.0,233,0.004291845493562232
487,0.75,1.0,data/training_data/training_data/487.png,0.75,1.0,1173,0.0008525149190110827
488,0.625,1.0,data/training_data/training_data/488.png,0.625,1.0,736,0.001358695652173913
489,0.4375,1.0,data/training_data/training_data/489.png,0.438,1.0,898,0.0011135857461024498
490,0.0625,0.0,data/training_data/training_data/490.png,0.062,0.0,34,0.029411764705882353
491,0.8125,1.0,data/training_data/training_data/491.png,0.812,1.0,1176,0.0008503401360544217
492,0.1875,1.0,data/training_data/training_data/492.png,0.188,1.0,503,0.0019880715705765406
493,0.5,1.0,data/training_data/training_data/493.png,0.5,1.0,2145,0.0004662004662004662
494,0.8125,1.0,data/training_data/training_data/494.png,0.812,1.0,1176,0.0008503401360544217
495,0.625,1.0,data/training_data/training_data/495.png,0.625,1.0,736,0.001358695652173913
496,0.4375,1.0,data/training_data/training_data/496.png,0.438,1.0,898,0.0011135857461024498
497,0.8125,1.0,data/training_data/training_data/497.png,0.812,1.0,1176,0.0008503401360544217
498,0.75,0.0,data/training_data/training_data/498.png,0.75,0.0,233,0.004291845493562232
499,0.8125,1.0,data/training_data/training_data/499.png,0.812,1.0,1176,0.0008503401360544217
500,0.5625,1.0,data/training_data/training_data/500.png,0.562,1.0,1445,0.0006920415224913495
501,0.625,1.0,data/training_data/training_data/501.png,0.625,1.0,736,0.001358695652173913
502,0.5,1.0,data/training_data/training_data/502.png,0.5,1.0,2145,0.0004662004662004662
503,0.5625,0.0,data/training_data/training_data/503.png,0.562,0.0,313,0.003194888178913738
504,0.4375,1.0,data/training_data/training_data/504.png,0.438,1.0,898,0.0011135857461024498
505,0.5625,1.0,data/training_data/training_data/505.png,0.562,1.0,1445,0.0006920415224913495
506,0.75,1.0,data/training_data/training_data/506.png,0.75,1.0,1173,0.0008525149190110827
507,0.6875,1.0,data/training_data/training_data/507.png,0.688,1.0,844,0.001184834123222749
